True Similarity,Diff from False - Text Retrieval,Diff from False - Image Retrieval,Text Retrieval,Image Retrieval
-0.0008181857410818338,0.0014504475984722376,0.03957530832849443,True,True
-0.04126076400279999,-0.0008672699332237244,-0.038992130663245916,False,False
-0.01848292537033558,-0.0008082911372184753,0.014551589265465736,False,True
-0.032529640942811966,0.0005048736929893494,-0.014855006709694862,True,False
-0.02425898052752018,0.0003375541418790817,-0.020737829385325313,True,False
-0.003383244387805462,0.00013790675438940525,0.0212132902815938,True,True
0.011052211746573448,0.0014599598944187164,-0.0075353942811489105,True,False
0.017430990934371948,-0.0011566150933504105,0.007838739082217216,False,True
-0.010764842852950096,0.000372130423784256,-0.022120093926787376,True,False
0.011431658640503883,7.640756666660309e-05,0.022568631917238235,True,True
0.006967468652874231,9.044306352734566e-05,0.015896732453256845,True,True
-0.008419916033744812,0.0005093477666378021,-0.015296941623091698,True,False
-0.04049902409315109,-6.759539246559143e-05,-0.0708446241915226,False,False
0.03170802444219589,0.0013624243438243866,0.0721394531428814,True,True
0.022847840562462807,0.0021553467959165573,0.02777492254972458,True,True
-0.005338606424629688,-0.0004115244373679161,-0.026031100191175938,False,False
-0.04527876526117325,0.0008077323436737061,-0.030967545695602894,True,False
-0.014866899698972702,-0.0005556801334023476,0.031219597905874252,False,True
-0.0405445396900177,0.001330103725194931,-0.015647873282432556,True,False
-0.027618657797574997,-0.002721991389989853,0.014255985617637634,False,True
-0.022167710587382317,-0.0007954537868499756,0.02105180360376835,False,True
-0.041864193975925446,0.0013553202152252197,-0.020491937175393105,True,False
0.0010865385411307216,-0.0020630370127037168,0.02758708770852536,False,True
-0.026317104697227478,0.00018344447016716003,-0.029466680251061916,True,False
0.0037506823427975178,-0.00016243616119027138,0.00012667058035731316,False,True
0.0037114745937287807,8.746283128857613e-05,-0.0002016439102590084,True,False
-0.03104545548558235,-0.0008954759687185287,-0.04290026891976595,False,False
0.010692507028579712,-0.0011623064056038857,0.040842486545443535,False,True
0.02003553882241249,-0.00023042410612106323,0.028955141082406044,False,True
-0.010428126901388168,-0.0015085246413946152,-0.030694089829921722,False,False
-0.009085416793823242,0.0008122958242893219,-0.012636358384042978,True,False
0.003217543475329876,-0.00033339811488986015,0.01311525609344244,False,True
0.037577297538518906,0.00013912096619606018,0.013656916096806526,True,True
0.024124955758452415,0.000204574316740036,-0.01331322081387043,True,False
-0.012695588171482086,-0.0011647231876850128,-0.03120298497378826,False,False
0.019770074635744095,0.0012626778334379196,0.03130093961954117,True,True
-0.03468469902873039,-0.0010813064873218536,-0.048158083111047745,False,False
0.012797526083886623,-0.0006758579984307289,0.04640091862529516,False,True
-0.0058229584246873856,0.0001217452809214592,0.004045773297548294,True,True
-0.011037429794669151,-0.0011686980724334717,-0.0050927260890603065,False,False
0.03221284598112106,0.0005605556070804596,-0.003991950303316116,True,False
