True Similarity,Diff from False - Text Retrieval,Diff from False - Image Retrieval,Text Retrieval,Image Retrieval
-0.022777773439884186,0.0021424833685159683,-0.005443163216114044,True,False
-0.018727416172623634,-0.0013928059488534927,0.00619284063577652,False,True
-0.010756831616163254,0.00023641157895326614,0.03575176000595093,True,True
-0.0456722229719162,0.0008363686501979828,-0.03467897977679968,True,False
0.041795819997787476,0.00015926361083984375,-0.021427616477012634,True,False
0.061919938772916794,-0.001303497701883316,0.020283382385969162,False,True
0.022220993414521217,0.001315724104642868,0.10618267394602299,True,True
-0.08399862051010132,-3.693997859954834e-05,-0.10490388981997967,False,False
0.04846346378326416,-0.0005450434982776642,0.007216844707727432,False,True
0.04238356649875641,0.0011369474232196808,-0.006624940782785416,True,False
0.025936277583241463,-0.0008062161505222321,0.007162151858210564,False,True
0.016971785575151443,-0.0018023401498794556,-0.009770708158612251,False,False
-0.01615919917821884,-0.005657702684402466,-0.04491066187620163,False,False
0.028868883848190308,0.00011742115020751953,0.03937038034200668,True,True
0.012356170453131199,0.005942712537944317,-0.037972825579345226,True,False
0.05464809760451317,0.004319101572036743,0.048234639689326286,True,True
-0.034367240965366364,0.0002494901418685913,0.00811854749917984,True,True
-0.043426867574453354,-0.0009410791099071503,-0.008810136467218399,False,False
0.004390767775475979,0.005470425821840763,0.025369967333972454,True,True
-0.02306465618312359,-0.0020854566246271133,-0.021984998136758804,False,False
-0.0777253806591034,-0.0013311877846717834,-0.03567460551857948,False,False
-0.042540911585092545,-0.000490136444568634,0.033853281289339066,False,True
-0.0308823361992836,-0.0023160502314567566,-0.05514221265912056,False,False
0.021538250148296356,-0.0027216263115406036,0.0501045361161232,False,True
0.03155546262860298,-4.670768976211548e-05,0.019902776926755905,False,True
0.012516849674284458,0.0008641639724373817,-0.01908532064408064,True,False
-0.006549198180437088,0.005060251802206039,-0.021124444901943207,True,False
0.011385121382772923,-0.0031901253387331963,0.02299457136541605,False,True
-0.017144717276096344,-0.0032913871109485626,0.030190687626600266,False,True
-0.05308854579925537,-0.005753140896558762,-0.03923521563410759,False,False
-0.04033049941062927,0.0012234970927238464,-0.009038083255290985,True,False
-0.03229745477437973,-0.0010050386190414429,0.009256541728973389,False,True
-0.010779140517115593,0.0010510850697755814,0.010592566803097725,True,True
-0.02253144234418869,-0.0011597350239753723,-0.010701216757297516,False,False
-0.018461469560861588,-0.0009368862956762314,-0.013459043577313423,False,False
-0.004860302899032831,0.00014212308451533318,0.012664280366152525,True,True
-0.04352787509560585,-0.0005659125745296478,-0.0506019270978868,False,False
0.007321309298276901,0.0002472572959959507,0.050283271819353104,True,True
-0.08068878203630447,0.0002127513289451599,-0.02467326447367668,True,False
-0.059622492641210556,-0.0036069750785827637,0.021279040724039078,False,True
0.04421284794807434,0.0008091926574707031,0.0076561495661735535,True,True
0.035970594733953476,-0.0005861036479473114,-0.007433060556650162,False,False
0.028749823570251465,-0.00018684007227420807,0.018309269100427628,False,True
0.010555441491305828,0.00011488702148199081,-0.018381222151219845,True,False
-0.0017592941876500845,-0.0010816873982548714,0.028058678144589067,False,True
