True Similarity,Diff from False - Text Retrieval,Diff from False - Image Retrieval,Text Retrieval,Image Retrieval
0.9876070618629456,0.0079270601272583,-0.004846096038818359,True,False
0.9969270825386047,0.00447392463684082,0.01724708080291748,True,True
0.99498450756073,0.0010004639625549316,-0.0016131997108459473,True,False
0.9962998032569885,-0.00029790401458740234,0.0023157596588134766,False,True
0.9810774922370911,0.0019453167915344238,-0.018342196941375732,True,False
0.9995161294937134,9.644031524658203e-05,0.02038395404815674,True,True
0.8742911219596863,0.814337357878685,0.8708907871041447,True,True
0.15182484686374664,0.14842451200820506,0.09187108278274536,True,True
0.08478343486785889,0.014747299253940582,-0.010572962462902069,True,False
0.06942176818847656,-0.025934629142284393,-0.0006143674254417419,False,False
0.9620283246040344,-0.015903472900390625,-0.03323560953140259,False,False
0.9995748400688171,0.004310905933380127,0.02164304256439209,True,True
0.985285222530365,0.002682983875274658,0.26644229888916016,True,True
0.6717506051063538,-0.047092318534851074,-0.3108516335487366,False,False
0.9999395608901978,4.649162292480469e-06,0.03888982534408569,True,True
0.997919499874115,0.03686976432800293,-0.002015411853790283,True,False
0.9999616146087646,5.4717063903808594e-05,-1.1444091796875e-05,True,False
0.9999744892120361,1.430511474609375e-06,6.759166717529297e-05,True,True
0.9987828135490417,0.003663480281829834,0.0036467313766479492,True,True
0.9927101135253906,-0.002425968647003174,-0.002409219741821289,False,False
0.06306452304124832,0.0005350857973098755,0.06286949598870706,True,True
0.01495363749563694,0.014758610443095677,-0.047575799748301506,True,False
0.23614488542079926,0.22987545235082507,-0.035611823201179504,True,False
0.3366968333721161,0.06494012475013733,0.3304274003021419,True,True
0.9998255372047424,0.001817941665649414,0.0004207491874694824,True,True
0.9968106150627136,-0.002594172954559326,-0.0011969804763793945,False,False
0.9948698282241821,-0.0026227235794067383,0.008248209953308105,False,True
0.9896564483642578,0.003034830093383789,-0.007836103439331055,True,False
0.9999438524246216,0.013330519199371338,-2.2649765014648438e-06,True,False
0.9999746084213257,2.849102020263672e-05,0.01336127519607544,True,True
0.9854176044464111,0.04057949781417847,0.008983373641967773,True,True
0.9897539615631104,0.013319730758666992,0.044915854930877686,True,True
0.9999599456787109,-3.337860107421875e-06,-1.0251998901367188e-05,False,False
0.9999743700027466,4.172325134277344e-06,1.1086463928222656e-05,True,True
0.9995819926261902,-0.00021028518676757812,0.003754854202270508,False,True
0.9965531826019287,0.0007260441780090332,-0.0032390952110290527,True,False
0.9139283299446106,0.029091954231262207,-0.06823891401290894,True,False
0.9790242910385132,-0.0031429529190063477,0.0941879153251648,False,True
0.9999674558639526,5.233287811279297e-05,-2.6226043701171875e-06,True,False
0.999970555305481,4.76837158203125e-07,5.543231964111328e-05,True,True
0.9997590184211731,0.0001233220100402832,0.007098138332366943,True,True
0.9848263263702393,-0.007834553718566895,-0.014809370040893555,False,False
0.9999462366104126,0.002673327922821045,0.0019036531448364258,True,True
0.997692346572876,-0.0003502368927001953,0.00041943788528442383,False,True
0.9998063445091248,0.0011574029922485352,0.0003298521041870117,True,True
0.9993417859077454,-0.0001347064971923828,0.0006928443908691406,False,True
0.9978468418121338,9.244680404663086e-05,-0.0011258125305175781,True,False
0.9976540207862854,-0.0013186335563659668,-0.00010037422180175781,False,False
0.7587353587150574,-0.08089977502822876,0.6973036639392376,False,True
0.042345624417066574,-0.019086070358753204,-0.7972895093262196,False,False
0.9578169584274292,-0.04000222682952881,0.17416757345199585,False,True
0.9942017197608948,0.21055233478546143,-0.0036174654960632324,True,False
0.8102142214775085,0.07373052835464478,-0.12221336364746094,True,False
0.9758203029632568,0.043392717838287354,0.23933660984039307,True,True
0.9365540742874146,-0.046407997608184814,0.6567218899726868,False,True
0.9461995959281921,0.6663674116134644,-0.03676247596740723,True,False
0.9999508857727051,0.03392839431762695,0.0013579726219177246,True,True
0.9998284578323364,0.0012355446815490723,0.0338059663772583,True,True
0.9999722242355347,0.17589551210403442,0.23847824335098267,True,True
0.9997710585594177,0.23827707767486572,0.17569434642791748,True,True
0.9999712705612183,5.066394805908203e-05,-5.245208740234375e-06,True,False
0.9999845027923584,7.987022399902344e-06,6.389617919921875e-05,True,True
0.996387243270874,-0.0014666914939880371,-0.00341111421585083,False,False
0.9998000264167786,1.6689300537109375e-06,0.001946091651916504,True,True
0.9999352693557739,0.0002778768539428711,0.09751218557357788,True,True
0.9996342658996582,0.09721118211746216,-2.3126602172851562e-05,True,False
0.9238030314445496,0.0399814248085022,-0.07560652494430542,True,False
0.9998297691345215,0.0004202127456665039,0.11600816249847412,True,True
0.9998674392700195,2.0503997802734375e-05,0.0027970075607299805,True,True
0.9937226176261902,-0.0033478140830993652,-0.006124317646026611,False,False
0.04460364207625389,0.013182118535041809,0.028494669124484062,True,True
0.27942803502082825,0.2633190620690584,0.24800651147961617,True,True
0.0071241664700210094,0.0023111258633434772,-0.9923671674914658,True,False
0.9996820688247681,0.00019073486328125,0.9948690282180905,True,True
0.7786187529563904,0.19832497835159302,0.5519584268331528,True,True
0.9297892451286316,0.703128919005394,0.34949547052383423,True,True
0.9607641696929932,-0.013779282569885254,0.5588884353637695,False,True
0.2833855450153351,-0.11849018931388855,-0.6911579072475433,False,False
0.9199168682098389,-0.04398435354232788,0.15614557266235352,False,True
